ticker,style,entry_date,entry_price,qty,exit_date,exit_price,exit_reason,stop_loss,take_profit,entry_atr,n_adds,result_eur,result_pct
PSX,MOMENTUM,2025-09-25,135.8309,0.5976,2025-10-02,130.8822,trailing_stop,130.88223237787543,145.5599,3.243,0,-2.96,-3.64
AES,MOMENTUM,2025-10-01,14.8205,10.7343,2025-10-02,13.8393,trailing_stop,13.8393,16.2923,0.4906,0,-10.53,-6.62
CVS,MOMENTUM,2025-09-09,71.2344,7.5708,2025-10-03,76.3023,take_profit_atr,73.01551797548063,76.30229999999999,1.6893,1,38.37,7.11
CSX,VALUE,2025-08-22,33.0212,14.0544,2025-10-06,35.8433,take_profit_atr,34.13640908410999,35.8433,0.9407,1,39.66,8.55
AMD,VALUE,2025-09-18,157.9595,0.6135,2025-10-06,214.3192,value_trailing_stop,214.31920671386717,176.5457,6.1954,0,34.58,35.68
T,VALUE,2025-10-01,26.3167,18.2283,2025-10-06,25.2988,stop_loss_atr,25.2988,27.6862,0.4565,1,-18.55,-3.87
EXC,MOMENTUM,2025-10-02,44.2133,2.045,2025-10-07,46.1441,take_profit_atr,44.647563631808765,46.1441,0.6436,0,3.95,4.37
CSCO,VALUE,2025-08-15,65.1159,2.6449,2025-10-08,69.663,take_profit_atr,66.97264259638693,69.663,1.5157,0,12.03,6.98
LEN,VALUE,2025-09-17,131.1554,0.8652,2025-10-08,118.8242,stop_loss_atr,118.8242,143.4866,4.1104,0,-10.67,-9.4
ARM,VALUE,2025-09-18,144.2729,1.8215,2025-10-08,157.0912,value_trailing_stop,157.09119450683593,161.40109999999999,5.7094,1,23.35,8.88
APA,MOMENTUM,2025-09-24,23.769,4.4106,2025-10-10,22.8367,trailing_stop,22.83671460811324,26.4921,0.9077,0,-4.11,-3.92
EMR,VALUE,2025-09-26,127.0726,0.5938,2025-10-10,128.3419,value_trailing_stop,128.34191298364058,135.79,2.9058,0,0.75,1.0
COIN,MOMENTUM,2025-10-02,372.163,0.2429,2025-10-10,363.54,trailing_stop,363.54000366210937,418.507,15.448,0,-2.09,-2.32
ARM,MOMENTUM,2025-10-08,166.8117,1.2568,2025-10-10,157.088,trailing_stop,157.08800061035157,184.5381,5.9088,0,-12.22,-5.83
WFC,VALUE,2025-10-10,76.4187,2.6172,2025-10-14,81.3141,value_trailing_stop,81.31410768669124,81.5079,1.6964,0,12.81,6.41
COST,VALUE,2025-09-26,913.0539,0.006799999999999975,2025-10-15,958.0743,take_profit_atr,929.9182871194403,958.0743,15.0068,1,0.31,4.93
DDOG,MOMENTUM,2025-10-08,164.161,1.2771,2025-10-16,153.1848,trailing_stop,153.1848,180.6253,5.4881,0,-14.02,-6.69
BX,VALUE,2025-10-10,149.3202,1.3394,2025-10-16,152.3979,value_trailing_stop,152.39787314530622,163.0254,4.5684,0,4.12,2.06
BLK,MOMENTUM,2025-10-15,1190.4367,0.1511,2025-10-21,1133.7491,trailing_stop,1133.7491,1275.4681,28.3438,0,-8.57,-4.76
NFLX,VALUE,2025-07-18,120.9542,1.1813,2025-10-22,111.4328,stop_loss_atr,111.4328,130.4756,3.1738,0,-11.25,-7.87
HLT,VALUE,2025-09-17,258.8828,1.6763,2025-10-22,274.3895,take_profit_atr,268.8418676694179,274.3895,5.1689,1,25.99,5.99
BSX,VALUE,2025-10-01,95.874,1.6593,2025-10-22,103.3917,take_profit_atr,99.9882,103.3917,2.5059,0,12.47,7.84
SYK,VALUE,2025-10-01,362.3554,0.439,2025-10-22,383.2138,take_profit_atr,376.61220802727985,383.2138,6.9528,0,9.16,5.76
DE,VALUE,2025-10-13,436.4292,0.4318,2025-10-22,466.4613,take_profit_atr,449.19836432614704,466.4613,10.0107,0,12.97,6.88
WMT,MOMENTUM,2025-10-14,106.596,1.6884,2025-10-27,103.9047,trailing_stop,103.90473411285312,112.6206,2.0082,0,-4.54,-2.52
NEE,MOMENTUM,2025-10-06,83.2788,6.607200000000001,2025-10-28,82.0917,trailing_stop,82.09172329768327,88.3917,1.7043,1,-7.84,-1.43
APA,MOMENTUM,2025-10-23,24.232,8.3632,2025-10-28,22.2236,trailing_stop,22.2236,27.2446,1.0042,0,-16.8,-8.29
TTWO,MOMENTUM,2025-09-26,259.2826,1.5237,2025-10-28,251.5071,ATR Trailing Stop atingido: preço 251.57,249.9287585449219,277.1161,5.9445,1,-11.85,-3.0
CVS,MOMENTUM,2025-10-15,78.692,2.2859,2025-10-29,79.1956,trailing_stop,79.195553390484,84.1217,1.8099,0,1.15,0.64
LNG,VALUE,2025-10-15,220.2671,2.2717,2025-10-29,209.8584,stop_loss_atr,209.8584,233.9837,4.5722,1,-23.65,-4.73
BA,VALUE,2025-09-26,215.0522,1.8457999999999999,2025-10-30,205.1237,stop_loss_atr,205.1237,231.2438,5.3972,1,-18.33,-4.62
META,VALUE,2025-10-01,716.3214,0.2221,2025-10-30,724.9569,value_trailing_stop,724.9568628078226,765.7248,16.4678,0,1.92,1.21
DRI,VALUE,2025-09-18,188.3724,0.07560000000000001,2025-10-31,174.6198,stop_loss_atr,174.6198,202.125,4.5842,0,-1.04,-7.3
MGM,VALUE,2025-10-08,32.3281,0.00010000000000021919,2025-10-31,32.022,EMA-50 abaixo de EMA-200 — tendência inv,29.0632,35.593,1.0883,0,-0.0,-0.95
SNOW,MOMENTUM,2025-10-08,250.2726,0.8377,2025-11-03,277.2984,take_profit_atr,258.1485134277344,277.2984,9.0086,0,22.64,10.8
MMM,MOMENTUM,2025-10-22,164.959,1.3114,2025-11-03,160.2411,trailing_stop,160.2410562907214,177.2218,4.0876,0,-6.19,-2.86
AES,MOMENTUM,2025-10-02,13.7791,6.5618,2025-11-03,13.2933,ATR Trailing Stop atingido: preço 13.30 ,13.10582553718506,15.4042,0.5417,0,-3.19,-3.53
ETN,VALUE,2025-10-22,357.5907,0.605,2025-11-04,368.0041,value_trailing_stop,368.0040749209787,390.8964,11.1019,0,6.3,2.91
PLTR,MOMENTUM,2025-11-03,207.2318,0.263,2025-11-04,192.0516,trailing_stop,192.0516,230.0021,7.5901,0,-3.99,-7.33
NET,MOMENTUM,2025-11-03,248.172,0.2196,2025-11-05,228.7798,trailing_stop,228.7798,277.2603,9.6961,0,-4.26,-7.81
SHOP,MOMENTUM,2025-11-03,172.9832,0.3151,2025-11-05,159.922,trailing_stop,159.922,192.575,6.5306,0,-4.12,-7.55
EMR,MOMENTUM,2025-11-04,136.104,0.4553,2025-11-05,129.7458,trailing_stop,129.7458,145.6413,3.1791,0,-2.89,-4.67
SNPS,VALUE,2025-09-18,480.23,9.99999999999925e-05,2025-11-06,392.0087,stop_loss_atr,392.0087,568.4513,29.4071,0,-0.01,-18.37
AMZN,MOMENTUM,2025-11-03,254.0635,0.2145,2025-11-07,239.2817,trailing_stop,239.2817,276.2362,7.3909,0,-3.17,-5.82
RRC,VALUE,2025-10-29,34.8306,2.3935,2025-11-11,38.6442,take_profit_atr,36.26025595984137,38.6442,1.2712,0,9.13,10.95
ORLY,VALUE,2025-11-03,91.7229,0.5943,2025-11-11,98.544,take_profit_atr,94.87259816894532,98.544,2.2737,0,4.05,7.44
WFC,MOMENTUM,2025-10-15,85.1219,2.1132,2025-11-14,82.3888,trailing_stop,82.38881032024057,91.5014,2.1265,0,-5.78,-3.21
DDOG,MOMENTUM,2025-11-06,190.8677,0.3597,2025-11-14,182.1365,trailing_stop,182.13650244140626,214.3319,7.8214,0,-3.14,-4.57
MRVL,MOMENTUM,2025-11-06,93.2395,0.7364,2025-11-14,84.5283,trailing_stop,84.5283,106.3063,4.3556,0,-6.41,-9.34
KMI,VALUE,2025-10-23,25.2433,20.907,2025-11-17,27.0052,take_profit_atr,25.860699436651583,27.005200000000002,0.5873,1,36.84,6.98
BLK,VALUE,2025-11-04,1019.1217,0.3727,2025-11-18,1040.9296,value_trailing_stop,1040.9296452612443,1088.6254000000001,23.1679,1,8.13,2.14
ETN,VALUE,2025-11-04,374.5679,0.1654,2025-11-18,337.2203,stop_loss_atr,337.2203,411.9155,12.4492,0,-6.18,-9.97
MU,MOMENTUM,2025-11-14,246.6884,0.8726,2025-11-18,227.2299,trailing_stop,227.22989524296239,286.451,13.2542,0,-16.98,-7.89
BKNG,VALUE,2025-10-08,200.0722,2.6496000000000004,2025-11-19,187.5131,stop_loss_atr,187.5131,217.0012,5.643,1,-33.28,-6.28
PSX,MOMENTUM,2025-10-29,134.7761,0.6774,2025-11-19,131.1192,trailing_stop,131.1192388010015,145.2752,3.4997,0,-2.48,-2.71
AZO,VALUE,2025-11-03,3661.9051,0.1017,2025-11-25,3960.5116,take_profit_atr,3763.019087890625,3960.5116,99.5355,1,30.37,8.15
ORCL,VALUE,2025-11-14,205.8315,1.8825,2025-11-25,185.8128,stop_loss_atr,185.8128,241.56300000000002,11.9105,1,-37.69,-9.73
SPOT,VALUE,2025-11-04,605.5535,1.0908,2025-11-26,623.2228,value_trailing_stop,623.2227951171875,673.4618,22.6361,2,19.27,2.92
TJX,MOMENTUM,2025-11-19,144.9605,1.0335,2025-11-26,152.7617,take_profit_atr,147.21948779376112,152.7617,2.6004,0,8.06,5.38
HD,VALUE,2025-11-19,330.2258,0.0070999999999999865,2025-12-01,354.6044,take_profit_atr,341.3188920064443,354.6044,8.1262,0,0.17,7.38
LOW,VALUE,2025-11-19,226.3591,0.6619,2025-12-01,241.9558,take_profit_atr,236.74066894370756,241.9558,5.1989,0,10.32,6.89
BKNG,VALUE,2025-11-19,186.893,0.025099999999999997,2025-12-02,204.1526,take_profit_atr,194.67665895897176,204.1526,5.7532,0,0.43,9.24
IQV,MOMENTUM,2025-10-29,217.8845,0.419,2025-12-04,218.5543,trailing_stop,218.55425305175783,236.7794,6.2983,0,0.28,0.31
LVS,MOMENTUM,2025-11-13,64.8982,3.5638,2025-12-04,64.8792,trailing_stop,64.8791653302121,70.6579,1.9199,0,-0.07,-0.03
MA,VALUE,2025-11-18,526.0165,0.4339,2025-12-04,557.1823,take_profit_atr,536.4268695281495,557.1823,10.3886,0,13.52,5.92
WYNN,MOMENTUM,2025-12-01,132.167,1.7601,2025-12-04,122.8136,trailing_stop,122.8136,146.1971,4.6767,0,-16.46,-7.08
SO,VALUE,2025-11-05,86.5615,4.6256,2025-12-05,87.0374,value_trailing_stop,87.03735224830395,91.2538,1.5641,1,2.2,0.55
KO,MOMENTUM,2025-11-07,69.5969,1.4328,2025-12-05,69.7366,trailing_stop,69.73659948647666,72.8075,1.0702,0,0.2,0.2
HPE,VALUE,2025-11-18,20.6471,8.1195,2025-12-05,21.3908,value_trailing_stop,21.3907725836343,23.4572,0.9367,0,6.04,3.6
EXC,VALUE,2025-11-04,45.5996,1.359,2025-12-08,43.0412,stop_loss_atr,43.0412,48.158,0.8528,0,-3.48,-5.61
ABT,VALUE,2025-10-15,128.0266,1.405,2025-12-09,119.7823,stop_loss_atr,119.7823,136.2709,2.7481,0,-11.58,-6.44
BX,VALUE,2025-11-03,138.6604,0.000299999999999771,2025-12-09,152.5369,take_profit_atr,145.39210927574712,152.5369,4.6255,2,0.0,10.01
AZO,VALUE,2025-12-08,3767.9017,0.0617,2025-12-09,3530.4943,stop_loss_atr,3530.4943,4005.3091,79.1358,0,-14.65,-6.3
VST,VALUE,2025-10-28,190.1129,0.2673,2025-12-10,161.315,stop_loss_atr,161.315,218.9108,9.5993,0,-7.7,-15.15
LNG,VALUE,2025-10-29,209.8797,9.999999999998789e-05,2025-12-10,196.164,stop_loss_atr,196.16400000000002,223.5954,4.5719,1,-0.0,-6.54
BLK,VALUE,2025-11-18,1006.2771,0.5394,2025-12-10,1076.4417,take_profit_atr,1036.960328943299,1076.4417,23.3882,1,37.85,6.97
WMB,MOMENTUM,2025-12-04,62.7023,3.728,2025-12-10,59.7009,trailing_stop,59.7009,67.2044,1.5007,0,-11.19,-4.79
V,VALUE,2025-11-18,319.9359,0.17830000000000004,2025-12-11,333.2166,value_trailing_stop,333.2166052038232,338.9433,6.3358,0,2.37,4.15
SPOT,VALUE,2025-12-03,559.5821,0.9676,2025-12-11,619.7402,take_profit_atr,579.853584375,619.7402,20.0527,1,58.21,10.75
META,VALUE,2025-11-03,624.8571,0.0020000000000000243,2025-12-12,665.0533,value_trailing_stop,665.0532965395189,691.9965,22.3798,2,0.08,6.43
VLO,MOMENTUM,2025-11-19,177.3128,0.8449,2025-12-12,166.5866,trailing_stop,166.5866476496005,194.5706,5.7526,0,-9.06,-6.05
ORCL,VALUE,2025-11-25,190.4963,2.2301,2025-12-15,198.9266,value_trailing_stop,198.92662267748554,228.0221,12.5086,1,18.8,4.43
EMR,VALUE,2025-11-05,130.8768,0.5787,2025-12-17,132.5394,value_trailing_stop,132.5394405199631,141.6867,3.6033,0,0.96,1.27
CVI,VALUE,2025-12-10,31.269,14.571200000000001,2025-12-19,27.731,stop_loss_atr,27.731,35.1414,1.2908,1,-51.55,-11.31
HOLX,MOMENTUM,2025-10-22,73.9485,2.9254,2025-12-24,74.4814,ATR Trailing Stop atingido: preço 74.50 ,70.76749633789062,79.4355,1.829,0,1.56,0.72
TOL,VALUE,2025-12-09,132.5218,1.4035,2025-12-30,135.1506,value_trailing_stop,135.15057259008665,144.8185,4.0989,0,3.69,1.98
FAST,VALUE,2025-10-13,41.9282,0.00010000000000003878,2025-12-31,39.6877,EMA-50 abaixo de EMA-200 — tendência inv,38.443999999999996,45.4124,1.1614,1,-0.0,-5.34
WFC,MOMENTUM,2025-12-10,89.7559,1.8021,2026-01-05,95.6665,take_profit_atr,91.8033599692398,95.6665,1.9702,0,10.65,6.59
BKR,VALUE,2025-12-16,44.3268,10.211500000000001,2026-01-05,48.561,take_profit_atr,46.95235437220467,48.561,1.4114,1,43.24,9.55
T,VALUE,2025-10-22,24.4447,9.999999999983369e-05,2026-01-06,23.3849,stop_loss_atr,23.3849,26.058400000000002,0.5379,1,-0.0,-4.34
AZO,VALUE,2025-12-09,3449.2368,0.0001999999999999926,2026-01-06,3211.4664,stop_loss_atr,3211.4664,3735.4146,95.3926,1,-0.05,-6.89
TT,VALUE,2025-12-17,381.4754,0.5033,2026-01-06,351.4961,stop_loss_atr,351.4961,411.4547,9.9931,0,-15.09,-7.86
CVX,MOMENTUM,2026-01-05,160.8302,1.4399,2026-01-06,155.3238,trailing_stop,155.3238,169.0898,2.7532,0,-7.93,-3.42
KMI,MOMENTUM,2026-01-05,27.3856,8.4564,2026-01-06,26.4626,trailing_stop,26.4626,28.7701,0.4615,0,-7.81,-3.37
XOM,MOMENTUM,2026-01-05,123.7213,1.8718,2026-01-06,119.5655,trailing_stop,119.5655,129.955,2.0779,0,-7.78,-3.36
BLK,MOMENTUM,2026-01-05,1113.8391,0.2079,2026-01-07,1074.8951,trailing_stop,1074.8951,1172.2551,19.472,0,-8.1,-3.5
NOC,MOMENTUM,2026-01-06,608.8127,0.2362,2026-01-07,587.1926,trailing_stop,587.1925597667814,643.4021,11.5298,0,-5.11,-3.55
BSX,VALUE,2025-12-08,93.0975,9.999999999978056e-05,2026-01-08,99.8478,take_profit_atr,96.3998015258789,99.84779999999999,2.2501,1,0.0,7.25
CVI,VALUE,2026-01-05,24.9856,20.3173,2026-01-09,22.5543,stop_loss_atr,22.5543,28.1509,1.0551,1,-49.4,-9.73
KO,VALUE,2026-01-05,67.4353,8.1722,2026-01-09,69.8425,take_profit_atr,68.57266532214409,69.8425,0.8024,1,19.67,3.57
DHI,VALUE,2026-01-07,138.5293,0.6883,2026-01-09,150.5068,take_profit_atr,148.72250059568782,150.5068,3.9925,0,8.24,8.65
LLY,MOMENTUM,2025-12-19,1090.0001,0.4796,2026-01-12,1056.3964,trailing_stop,1056.3963815037457,1178.4626,29.4875,1,-16.12,-3.08
ARM,VALUE,2025-12-15,118.9277,0.00010000000000031937,2026-01-12,111.1122,EMA-50 abaixo de EMA-200 — tendência inv,106.4416,136.8872,5.9865,2,-0.0,-6.57
BIIB,VALUE,2025-12-19,174.8437,1.1725,2026-01-13,179.4336,value_trailing_stop,179.43359694824218,190.9933,5.3832,0,5.38,2.63
SLB,MOMENTUM,2026-01-05,43.5541,5.3172,2026-01-14,47.3521,take_profit_atr,44.28518396932544,47.3521,1.266,0,20.19,8.72
GM,MOMENTUM,2025-12-10,80.6293,2.0061,2026-01-15,80.5218,trailing_stop,80.52178660603028,85.9777,1.7828,0,-0.22,-0.13
SO,VALUE,2025-12-05,83.6538,0.00010000000000023246,2026-01-15,87.3429,EMA-50 abaixo de EMA-200 — tendência inv,84.68566435248954,88.15950000000001,1.5019,1,0.0,4.41
XYL,VALUE,2025-11-18,139.3273,1.638,2026-01-20,140.4306,value_trailing_stop,140.43062476328663,147.7636,2.8121,0,1.81,0.79
ORCL,VALUE,2025-12-15,178.4686,0.0010000000000002253,2026-01-20,183.6498,value_trailing_stop,183.6497700725562,213.6091,11.7135,1,0.01,2.9
ABBV,VALUE,2025-12-19,223.2141,0.9184,2026-01-20,208.746,stop_loss_atr,208.746,237.6822,4.8227,0,-13.29,-6.48
ETN,VALUE,2025-12-17,314.0491,0.00010000000000000762,2026-01-20,335.5292,EMA-50 abaixo de EMA-200 — tendência inv,324.7524100450472,348.2497,11.4002,0,0.0,6.84
ORLY,VALUE,2025-12-10,92.4247,5.195600000000001,2026-01-21,98.7529,take_profit_atr,94.75120122070312,98.7529,2.1094,1,32.88,6.85
AMGN,VALUE,2025-12-19,322.771,0.6351,2026-01-21,325.0174,value_trailing_stop,325.01740097815184,343.8238,7.0176,0,1.43,0.7
JNJ,MOMENTUM,2026-01-20,217.1104,1.0421,2026-01-21,209.8578,trailing_stop,209.8578,227.9893,3.6263,0,-7.56,-3.34
RBLX,VALUE,2025-12-18,82.6021,0.00010000000000020813,2026-01-21,75.6611,EMA-50 abaixo de EMA-200 — tendência inv,71.7288,94.8043,4.0674,1,-0.0,-8.4
CEG,VALUE,2025-12-17,321.7078,2.1825,2026-01-22,341.5309,value_trailing_stop,341.5308998378942,375.5221,17.9381,2,43.26,6.16
HAL,MOMENTUM,2026-01-05,31.9179,17.2786,2026-01-23,34.7916,take_profit_atr,32.98385023903227,34.7916,0.9579,1,49.65,9.0
INTC,MOMENTUM,2026-01-20,48.5721,4.6579,2026-01-23,48.59,trailing_stop,48.589998474121096,55.7841,2.404,0,0.08,0.04
WMT,MOMENTUM,2026-01-15,119.0564,4.4529,2026-01-27,115.4745,trailing_stop,115.4744807536994,125.8547,2.2661,1,-15.95,-3.01
BA,MOMENTUM,2026-01-20,249.0623,0.9084,2026-01-27,240.8228,trailing_stop,240.82275610351562,265.295,5.4109,0,-7.48,-3.31
MU,MOMENTUM,2026-01-20,364.938,0.6199,2026-01-27,415.0146,take_profit_atr,374.5446327092956,415.0146,16.6922,0,31.04,13.72
MAR,MOMENTUM,2026-01-15,324.6023,0.6566,2026-01-28,310.9521,trailing_stop,310.9521,345.0776,6.8251,0,-8.96,-4.21
AES,VALUE,2026-01-20,13.4465,16.8254,2026-01-28,14.6462,take_profit_atr,14.117459839829738,14.6462,0.3999,0,20.19,8.92
AR,VALUE,2026-01-05,32.8882,0.0001000000000001923,2026-01-28,34.4514,EMA-50 abaixo de EMA-200 — tendência inv,29.0773,36.6991,1.2703,0,0.0,4.75
SWK,MOMENTUM,2026-01-08,80.6157,1.1905,2026-01-28,78.4298,ATR Trailing Stop atingido: preço 78.45 ,77.843044080834,88.2744,2.5529,0,-2.6,-2.71
COIN,VALUE,2025-11-17,258.2504,9.999999999978056e-05,2026-01-29,203.8138,stop_loss_atr,203.8138,318.4526,20.0674,1,-0.01,-21.08
LVS,VALUE,2026-01-07,61.1304,6.793,2026-01-29,57.0393,stop_loss_atr,57.039300000000004,65.2215,1.3637,1,-27.79,-6.69
CRWD,VALUE,2026-01-20,442.8407,0.475,2026-01-29,455.4572,value_trailing_stop,455.45721220703126,490.4549,15.8714,0,5.99,2.85
WM,MOMENTUM,2026-01-28,230.7404,0.9545,2026-01-29,223.7942,trailing_stop,223.7942,241.1597,3.4731,0,-6.63,-3.01
RRC,VALUE,2025-12-16,34.3783,9.999999999978124e-05,2026-01-30,38.2531,take_profit_atr,35.73722561335304,38.2531,1.2916,0,0.0,11.27
MDT,VALUE,2025-12-19,97.1414,2.1104,2026-01-30,101.9927,take_profit_atr,98.95148659360521,101.9927,1.6171,0,10.24,4.99
LOW,MOMENTUM,2026-01-21,275.8551,0.235,2026-01-30,263.7076,trailing_stop,263.70760617752313,295.425,6.5233,0,-2.85,-4.4
SNOW,VALUE,2025-12-10,198.3086,2.1902,2026-02-02,215.1936,value_trailing_stop,215.19359755859375,229.9832,10.5582,1,36.98,8.51
AAPL,VALUE,2026-01-20,246.8591,2.2141,2026-02-02,260.2184,value_trailing_stop,260.21836769074946,261.5141,4.885,1,29.58,5.41
MPC,VALUE,2025-12-16,173.6777,2.6149999999999998,2026-02-03,175.5421,value_trailing_stop,175.54208422540734,189.35629999999998,5.2262,1,4.88,1.07
ISRG,VALUE,2026-01-20,526.607,1.0505,2026-02-03,486.9462,stop_loss_atr,486.9462,567.2327,13.5419,1,-41.66,-7.53
SHOP,VALUE,2026-01-28,133.7876,3.6717,2026-02-03,120.6853,stop_loss_atr,120.6853,152.057,6.0898,1,-48.11,-9.79
HOOD,VALUE,2026-01-29,92.871,4.8952,2026-02-03,94.3066,value_trailing_stop,94.30660305175782,107.8611,4.9967,1,7.03,1.55
MRK,MOMENTUM,2026-01-30,109.4866,1.5123,2026-02-03,111.535,trailing_stop,111.53504379798197,116.7514,2.4216,0,3.1,1.87
PEP,MOMENTUM,2026-01-30,153.3365,3.2064,2026-02-03,155.5435,trailing_stop,155.54349618139338,161.0756,2.5797,1,7.08,1.44
HPE,VALUE,2026-01-20,20.635,25.9056,2026-02-04,21.7144,value_trailing_stop,21.71438721332267,22.7746,0.7132,1,27.96,5.23
CAT,MOMENTUM,2026-01-29,664.1419,0.2866,2026-02-04,676.4713,trailing_stop,676.471346705755,718.5193,18.1258,0,3.53,1.86
CTRA,MOMENTUM,2026-01-29,27.864,6.8303,2026-02-04,30.351,take_profit_atr,28.340872079326587,30.351,0.829,0,16.99,8.93
TTWO,VALUE,2026-01-30,221.3545,2.2211,2026-02-04,200.0917,stop_loss_atr,200.0917,242.6173,7.0876,1,-47.23,-9.61
PLTR,VALUE,2026-02-02,155.0639,2.8649000000000004,2026-02-04,151.3258,value_trailing_stop,151.3258029296875,175.69219999999999,6.8761,1,-10.71,-2.41
TJX,VALUE,2026-01-28,146.9289,1.4989,2026-02-05,154.3323,take_profit_atr,150.50436985473524,154.3323,2.4678,0,11.1,5.04
IQV,VALUE,2026-02-03,202.9788,2.3199,2026-02-05,180.5601,stop_loss_atr,180.5601,226.2396,7.7536,1,-52.01,-11.04
TRGP,MOMENTUM,2026-01-29,199.5678,0.9537,2026-02-09,215.1126,take_profit_atr,204.02626768302758,215.1126,5.1816,0,14.83,7.79
BDX,MOMENTUM,2026-02-03,162.0512,3.0362,2026-02-09,157.6887,trailing_stop,157.6886759680827,172.56799999999998,3.5056,1,-13.25,-2.69
CSCO,MOMENTUM,2026-02-04,80.7428,2.2989,2026-02-09,85.9745,take_profit_atr,82.4200198046882,85.9745,1.7439,0,12.03,6.48
XYL,VALUE,2026-01-28,135.0959,1.6302,2026-02-10,136.1113,value_trailing_stop,136.1113139191963,144.6593,3.1878,0,1.66,0.75
BKNG,VALUE,2026-02-03,184.4273,0.33340000000000003,2026-02-10,167.2351,stop_loss_atr,167.2351,202.6013,6.058,1,-5.73,-9.32
COP,MOMENTUM,2026-01-29,101.279,1.8792,2026-02-11,109.3142,take_profit_atr,103.06773697584285,109.3142,2.6784,0,15.1,7.93
PH,MOMENTUM,2026-01-29,944.737,0.2015,2026-02-11,1001.4871,take_profit_atr,962.9148802105185,1001.4871,18.9167,0,11.44,6.01
BDX,MOMENTUM,2026-02-10,170.6332,1.1826,2026-02-11,169.7363,trailing_stop,169.73629818405027,183.9637,4.4435,0,-1.06,-0.53
EXC,VALUE,2025-12-19,43.3002,4.7345,2026-02-12,46.4899,value_trailing_stop,46.48994459292378,45.6084,0.7694,0,15.1,7.37
HOOD,VALUE,2026-02-03,80.3749,8.3923,2026-02-12,70.6818,stop_loss_atr,70.6818,96.7849,5.47,2,-81.35,-12.06
VZ,MOMENTUM,2026-02-03,45.5761,3.737,2026-02-12,48.5833,take_profit_atr,46.98954875569801,48.5833,1.0024,0,11.24,6.6
APP,VALUE,2026-02-04,377.156,0.9844,2026-02-12,398.93,value_trailing_stop,398.93,501.76099999999997,41.535,1,21.43,5.77
FAST,MOMENTUM,2026-02-04,48.0361,3.8642,2026-02-12,45.6567,trailing_stop,45.6567,51.6052,1.1897,0,-9.19,-4.95
SHOP,VALUE,2026-02-03,119.4706,5.6767,2026-02-13,124.736,value_trailing_stop,124.73600610351562,141.0166,7.182,2,29.89,4.41
EXPE,VALUE,2026-02-03,235.5098,1.8334,2026-02-17,199.3124,stop_loss_atr,199.31240000000003,271.7072,12.0658,1,-66.36,-15.37
AVGO,VALUE,2026-02-04,307.482,0.4197,2026-02-17,322.1266,value_trailing_stop,322.12664190077436,351.6957,14.7379,0,6.15,4.76
ADI,MOMENTUM,2026-02-04,320.5699,1.5573000000000001,2026-02-18,346.9597,take_profit_atr,332.25927809484676,346.9597,8.7966,1,41.1,8.23
CRWD,VALUE,2026-02-04,390.0038,0.06739999999999997,2026-02-20,398.4456,value_trailing_stop,398.4456061035156,441.6104,17.2022,1,0.57,2.16
V,VALUE,2026-01-13,326.61,9.999999999999651e-05,2026-02-23,305.6169,stop_loss_atr,305.6169,347.6031,6.9977,0,-0.0,-6.43
IR,MOMENTUM,2026-02-04,95.7731,6.6711,2026-02-23,93.9617,trailing_stop,93.96165673868273,104.1107,2.7792,2,-12.08,-1.89
D,MOMENTUM,2026-02-12,64.9718,7.8673,2026-02-23,63.6513,trailing_stop,63.651250966218356,68.8193,1.2825,1,-10.39,-2.03
ABNB,VALUE,2026-02-03,120.9416,0.008000000000000226,2026-02-26,132.8375,take_profit_atr,129.54939572753906,132.8375,3.9653,1,0.1,9.84
APA,MOMENTUM,2026-02-04,27.2047,6.8232,2026-02-26,27.368,trailing_stop,27.367999218468096,30.2191,1.0048,0,1.11,0.6
PR,MOMENTUM,2026-02-10,16.7239,12.0665,2026-02-26,16.9528,trailing_stop,16.952779809124436,18.2233,0.4998,0,2.76,1.37
WMB,MOMENTUM,2026-02-10,68.3655,2.9518,2026-02-26,73.9947,take_profit_atr,70.25992846214284,73.9947,1.8764,0,16.62,8.23
JPM,VALUE,2026-01-13,309.3943,0.3082,2026-03-03,288.9322,stop_loss_atr,288.9322,329.8564,6.8207,0,-6.31,-6.61
MTD,VALUE,2026-01-20,1356.6198,0.4054,2026-03-03,1383.1122,value_trailing_stop,1383.1122,1467.0765,36.8189,1,10.74,1.95
CAT,MOMENTUM,2026-02-12,757.0383,0.249,2026-03-03,720.877,trailing_stop,720.8769977489641,830.9982,24.6533,0,-9.0,-4.78
EXPE,VALUE,2026-02-17,202.6614,2.0356,2026-03-05,244.0296,take_profit_atr,224.65119572753906,244.0296,13.7894,1,84.21,20.41
PSX,MOMENTUM,2026-02-27,153.2559,1.2408,2026-03-05,166.3527,take_profit_atr,157.4834287568475,166.3527,4.3656,0,16.25,8.55
ISRG,VALUE,2026-02-03,478.7638,0.11240000000000011,2026-03-06,484.6322,value_trailing_stop,484.6322048828125,519.6355,13.6239,1,0.66,1.23
HON,MOMENTUM,2026-03-03,242.5778,0.9578,2026-03-06,234.4055,trailing_stop,234.40549267613903,256.3934,4.6052,0,-7.83,-3.37
MRVL,VALUE,2026-03-05,75.661,2.2322,2026-03-06,86.2839,value_trailing_stop,86.28387017596985,86.2651,3.5347,0,23.71,14.04
